UniqueID,VP_Location ,Date,SurveyTime,Weather,Observer,Sheet,RecordID,Time,FieldID_Origin,Oknown,Landuse_Croptype,Sward_height,Species,Count,Disturb.Source_Code,No.Disturbers,Disturb.Response_Code,Other_movemt_activity,Destination_code,Dknown,Direction,Comments 
2510,Portchester/Portsmouth,27/01/2017,,,Bob Chapman,2,CO1,12:10,P68/P94,,,,DB,60,,,,,,,,
2511,Portchester/Portsmouth,27/01/2017,,,Bob Chapman,2,MO1,12:20,P68,Yes,,,DB,67,,,,,P67,Yes,,
2512,Portchester/Portsmouth,27/01/2017,,,Bob Chapman,2,CO1,12:21,P67,,,,DB,125,,,,,,,,
2513,Portchester/Portsmouth,27/01/2017,,,Bob Chapman,3,CO1,12:23,P96,,Water,,GN,4,,,,,,,,
2514,Portchester/Portsmouth,27/01/2017,,,Bob Chapman,3,CO1,12:23,P96,,Water,,GG,4,,,,,,,,
2515,Portchester/Portsmouth,27/01/2017,,,Bob Chapman,3,CO1,12:23,P96,,Water,,DB,6,,,,,,,,
2516,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO1,13:40,P54,,Amenity grass,4.0,DB,0,,,,,,,,None present - PTO [NB back of recording sheet not scanned]. Sward very short.
2517,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO1,13:42,P20,,Amenity grass,4.0,DB,1,,,,,,,,Lone bird
2518,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO1,14:00,P52,,Amenity grass,4.0,DB,230,,,,,,,,
2519,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO1a,14:00,P52,Yes,Amenity grass,4.0,DB,50,O,1,F,,,No,North,In comments of the 14:00 count at P52: 50 flew north unsighted
2520,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO1b,14:00,P52,Yes,Amenity grass,4.0,DB,120,O,1,F,,,Yes,,In comments of the 14:00 count at P52: ? Onto water Estuary [as all birds left P52 I assume this is all remaining birds]
2521,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO1c,14:00,P52,Yes,Amenity grass,4.0,DB,60,O,1,F,,P23A,Yes,,In comments of the 14:00 count at P52: 60 onto grass - P23a
2522,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO2,14:03,North,No,,,DB,5,,,,,P23A,Yes,,Joined existing 60 DB
2523,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO2,14:03,Intertidal,,Intertidal,,DB,283,,,,,,,,Includes most of birds from P52
2524,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO3,14:10,Intertidal,Yes,Intertidal,,DB,337,,,,,P23A,Yes,,Joined exisiting 65 DB
2525,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO4,14:13,P23A,Yes,Amenity grass,4.0,DB,22,DX,2,F,,,No,North,flock split
2526,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO4,14:13,P23A,Yes,Amenity grass,4.0,DB,300,DX,2,F,,Intertidal,Yes,,flock split
2527,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO4,14:13,P23A,Yes,Amenity grass,4.0,DB,80,DX,2,F,,P23A,Yes,,flock split
2528,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,MO5,14:16,Intertidal,Yes,,,DB,300,,,,,P23A,Yes,,
2529,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO3,14:20,P54,,,,DB,0,,,,,,,,
2530,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO3,14:32,P20,,,,DB,0,,,,,,,,
2531,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO4,14:37,P19B,,Amenity grass,5.0,DB,0,,,,,,,,Viewed from road
2532,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO4,14:37,P19D,,Amenity grass,5.0,DB,0,,,,,,,,Viewed from road
2533,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO4,14:37,P19E,,Amenity grass,5.0,DB,0,,,,,,,,Viewed from road
2534,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO4,14:40,P11,,Amenity grass,4.0,DB,0,,,,,,,,Viewed from road
2535,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO4,14:40,P55,,Amenity grass,4.0,DB,0,,,,,,,,Viewed from road
2536,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO4,14:41,P61C,,,,DB,22,,,,,,,,Floating off shore
2537,Portchester/Portsmouth,03/02/2017,,,Mark Larter,1,CO5,15:10,P12,,Golf course,4.0,DB,4070,O,1,W,,,,,Best estimate. Feeding
2538,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,MO6,15:13,NW,No,,,DB,30,,,,,P12,Yes,,Joining other flock
2539,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,MO7,15:20,NW,No,,,DB,7,,,,,P12,Yes,,Joining other flock
2540,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,MO8,15:22,NW,No,,,DB,18,,,,,P12,Yes,,Joining other flock
2541,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,MO9,15:28,NW,No,,,DB,8,,,,,P12,Yes,,Joining other flock
2542,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO6,16:08,P23A,,Amenity grass,5.0,DB,108,DL,1,W,,,,,Feeding
2543,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO7,16:48,P12,,Golf course,4.0,DB,5,,,,,,,,Large flock gone
2544,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO8,16:52,Sea,,Water,,DB,940,,,,,,,,On sea east of P10A. Possibly the P12 flock
2545,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO9,16:42,P23A,,Amenity grass,5.0,DB,0,,,,,,,,Gone
2546,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO10,16:20,P23B,,Amenity grass,5.0,DB,0,,,,,,,,
2547,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO10,16:20,P25,,Amenity grass,5.0,DB,0,,,,,,,,
2548,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO10,16:30,P30,,Amenity grass,5.0,DB,0,,,,,,,,
2549,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO10,16:31,P29,,Amenity grass,5.0,DB,0,,,,,,,,
2550,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,MO10,16:23,NW,No,,,DB,16,,,,,,No,,Unknown flew over
2551,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO11,17:01,P54,,Amenity grass,4.0,DB,0,,,,,,,,
2552,Portchester/Portsmouth,03/02/2017,,,Mark Larter,2,CO11,17:01,P52,,Amenity grass,4.0,DB,0,,,,,,,,
2553,Havant,03/02/2017,,,Wez Smith,1,CO1,13:38,H22A,,Paddock,,BH,222,,,,,,,,No wetland birds but this field is always busy with gulls. Maybe due to the horses present? Not sure.
2554,Havant,03/02/2017,,,Wez Smith,1,CO1,13:38,H22A,,Paddock,,HG,20,,,,,,,,
2555,Havant,03/02/2017,,,Wez Smith,1,CO2,13:53,H123,,Pasture,,DB,0,,,,,,,,Field empty
2556,Havant,03/02/2017,,,Wez Smith,1,CO3,13:53,H24A,,Cereal,8,DB,0,,,,,,,,Both fields empty despite good condition for geese (no signs of use either).
2557,Havant,03/02/2017,,,Wez Smith,1,CO3,13:53,H24B,,Cereal,8,DB,0,,,,,,,,Both fields empty despite good condition for geese (no signs of use either).
2558,Havant,03/02/2017,,,Wez Smith,1,CO4,13:58,H23B,,Cereal,8,DB,0,,,,,,,,Empty but in good condition.
2559,Havant,03/02/2017,,,Wez Smith,1,CO5,14:10,H24E,,Pasture,,CU,11,BR,1,f,,,,,
2560,Havant,03/02/2017,,,Wez Smith,1,CO5,14:10,H24E,,Pasture,,OC,5,BR,1,f,,,,,
2561,Havant,03/02/2017,,,Wez Smith,1,CO5,14:10,H24E,,Pasture,,ET,1,BR,1,f,,,,,
2562,Havant,03/02/2017,,,Wez Smith,2,CO5,14:10,H24E,,Pasture,,BH,24,BR,1,f,,,,,
2563,Havant,03/02/2017,,,Wez Smith,2,MO1,14:15,See Map,No,,,DB,58,,,,,H23E,Yes,,Heading in direction of H23E
2564,Havant,03/02/2017,,,Wez Smith,2,CO6,14:15,H24D,,Pasture,,OC,18,,,,,,,,
2565,Havant,03/02/2017,,,Wez Smith,2,CO7,14:20,See Map,,,,L.,3,,,,,,,,
2566,Havant,03/02/2017,,,Wez Smith,2,CO7,14:20,See Map,,,,WN,21,,,,,,,,
2567,Havant,03/02/2017,,,Wez Smith,2,CO8,14:20,See map,,,,DB,89,,,,,,,,
2568,Havant,03/02/2017,,,Wez Smith,2,MO2,14:22,See Map,No,,,DB,19,,,,,H23E,Yes,,
2569,Havant,03/02/2017,,,Wez Smith,2,MO3,14:24,See map,No,,,DB,12,,,,,H23E,Yes,,
2570,Havant,03/02/2017,,,Wez Smith,2,CO9,14:26,H24C,,Pasture,,DB,0,,,,,,,,Field empty
2571,Havant,03/02/2017,,,Wez Smith,2,CO10,14:26,H25C,,,,DB,0,,,,,,,,Field empty
2572,Havant,03/02/2017,,,Wez Smith,2,MO4,14:27,See map,No,,,DB,46,,,,,H23E,Yes,,
2573,Havant,03/02/2017,,,Wez Smith,2,MO5,14:32,See map,No,,,DB,27,,,,,H23E,Yes,,
2574,Havant,03/02/2017,,,Wez Smith,2,MO6,14:32,H24E,Yes,,,OC,33,BR,1,f,,H24E,Yes,,
2575,Havant,03/02/2017,,,Wez Smith,2,MO6,14:32,H24E,Yes,,,CU,3,BR,1,f,,H24E,Yes,,
2576,Havant,03/02/2017,,,Wez Smith,2,MO7,14:42,See map,No,,,DB,250,,,,,H23E,Yes,,
2577,Havant,03/02/2017,,,Wez Smith,3,CO11,14:45,H23E,,Cereal,8,DB,303.0,,,,,,,,Only north section of H23E visible from position due to hedge.
2578,Havant,03/02/2017,,,Wez Smith,3,MO8,14:50,From south east,No,,,DB,80,,,,,H23E,Yes,,H23E (north) to join flock
2579,Havant,03/02/2017,,,Wez Smith,3,MO9,14:51,From east,No,,,DB,50,,,,,H23E,Yes,,H23E (north) to join flock
2580,Havant,03/02/2017,,,Wez Smith,3,MO10,14:54,From west,No,,,DB,12,,,,,H23E,Yes,,H23E (north) to join flock
2581,Havant,03/02/2017,,,Wez Smith,3,MO11,14:54,H23E,Yes,,,DB,28,,,,,H23E,Yes,,"Flew from south east part of H23E, over the hedge and into the northern (visible from this position) part."
2582,Havant,03/02/2017,,,Wez Smith,3,MO12,14:57,From west,No,,,DB,8,,,,,H23E,Yes,,H23E (north) to join flock
2583,Havant,03/02/2017,,,Wez Smith,4,MO13,15:01,From South West,No,,,DB,17.0,,,,,H23E,Yes,,H23E (north) to join flock
2584,Havant,03/02/2017,,,Wez Smith,4,MO14,15:05,From west,No,,,DB,2,,,,,H23E,Yes,,H23E (north) to join flock
2585,Havant,03/02/2017,,,Wez Smith,4,MO15,15:06,From south,No,,,DB,2,,,,,H23E,Yes,,H23E (north) to join flock
2586,Havant,03/02/2017,,,Wez Smith,4,CO12,15:09,H23E,Yes,Cereal,8,DB,502,,,,,,,,
2587,Havant,03/02/2017,,,Wez Smith,4,MO16,15:09,H23E,Yes,Cereal,8,DB,502,O,,,,H23E,Yes,,Relocated to south west section of H23E.(app. 100 geese took flight to the southeast and the observed flock took flight in response).
2588,Havant,03/02/2017,,,Wez Smith,4,CO13,15:22,H23E,Yes,Cereal,8,DB,85,,,,,,,,
2589,Havant,03/02/2017,,,Wez Smith,4,MO17,15:24,See map,No,,,DB,45,,,,,H23E,Yes,,H23E (south west) to join flock
2590,Havant,03/02/2017,,,Wez Smith,4,MO18,15:24,From west,No,,,DB,40,,,,,H23E,Yes,,H23E (South East)
2591,Havant,03/02/2017,,,Wez Smith,4,MO19,15:26,H23E,Yes,,,DB,125,BR,1,f,,H23E,Yes,,H23E (south west) to join flock
2592,Havant,03/02/2017,,,Wez Smith,4,MO20,15:30,H23E,Yes,,,DB,1,O,,,,H23E,Yes,,H23E (north) to join flock. Unknown disturbance
2593,Havant,03/02/2017,,,Wez Smith,5,CO14,15:45,H23E,,Cereal,8,DB,560,,,,,,,,
2594,Havant,03/02/2017,,,Wez Smith,5,CO15,16:40,C45,,,,DB,0,,,,,,,,Empty
2595,Havant,03/02/2017,,,Wez Smith,5,CO16,16:55,H16D,,,,DB,0,,,,,,,,Empty
2596,Havant,03/02/2017,,,Wez Smith,5,CO16,16:55,H16A,,,,DB,0,,,,,,,,Empty
2597,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO1,06:58,,,Intertidal,,DB,75,,,,,,,,"70 Adults, 5 Juveniles (1 brood of 4, 1 brood of 1).  Age assessment reported to WWT."
2598,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO1,06:58,,,Intertidal,,WN,28,,,,,,,,
2599,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO1,06:58,,,Intertidal,,RK,5,,,,,,,,
2600,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO1,06:58,,,Intertidal,,OC,3,,,,,,,,
2601,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,MO1,07:01,From west,No,,,DB,70,,,,,,Yes,,
2602,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,MO2,07:01,,Yes,,,DB,145,,,,,,No,,Unknown due to fog
2603,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO2,07:21,,,Intertidal,,DB,426,,,,,,,,
2604,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO3,08:50,H58,,,,DB,280,,,,,,,,
2605,Havant,10/03/2017,,Thick Fog.  Visibility down to <50m for the most part.  Surveying impossible outside immediate area.,Wez Smith,1,CO4,08:55,,,,,DB,45,,,,,,,,
2606,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO1,14:56,,,Intertidal,,DB,52,,,,,,,,"14 Adults, 0 Juveniles. Age assessment reported to WWT."
2607,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO2,15:32,,,Intertidal ,,DB,103,,,,,,,,"Sample of 38 aged, 3 Juveniles (1 brood of 3). Age assessment reported to WWT."
2608,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO2,15:32,,,Intertidal ,,WN,18,,,,,,,,
2609,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO3,16:46,,,Intertidal,,WN,20,,,,,,,,
2610,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO4,16:57,H92,,,,DB,16,,,,,,,,
2611,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO4,16:57,H92,,,,SU,5,,,,,,,,
2612,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO4,16:57,H92,,,,OC,4,,,,,,,,
2613,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO5,17:00,H23E,,,,DB,1,,,,,,,,
2614,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO6,17:20,,,,,T.,24,,,,,,,,
2615,Havant,21/03/2017,,"Moderate north east winds, mostly cloudy.",Wez Smith,1,CO6,17:20,,,,,DB,5,,,,,,,,
2616,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO1,12:05,H59D,Yes,Pasture,6,DB,1540,,,F,,,Yes,,Onto adjacent estuary
2617,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO2,12:15,Estuary,Yes,Water,,DB,400,,,,,H59D,Yes,,
2618,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,CO1,12:25,Estuary,,Water,,DB,1140,,,,,,,,
2619,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO3,12:39,Estuary,Yes,Water,,DB,28,,,,,H59D,Yes,,
2620,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO4,12:42,Estuary,Yes,Water,,DB,100,,,,,H59D,Yes,,
2621,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO5,12:48,Estuary,Yes,Water,,DB,28,,,,,H59D,Yes,,
2622,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO6,12:50,Estuary,Yes,Water,,DB,14,,,,,H59D,Yes,,
2623,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO7,12:54,Estuary,Yes,Water,,DB,30,,,,,H59D,Yes,,
2624,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO8,12:55,Estuary,Yes,Water,,DB,940,,,,,H59D,Yes,,
2625,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,CO2,13:05,H59D,,Pasture,6.0,DB,1540,,,,,,,,Same number and location as CO1
2626,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO9,13:11,H59D,Yes,Pasture,6.0,DB,730,,,,,H59C,Yes,,
2627,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO9,13:11,H59D,Yes,Pasture,6.0,DB,4,,,,,H59E,Yes,,
2628,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO9,13:11,H59D,Yes,Pasture,6.0,DB,806,,,,,,Yes,,Onto adjacent estuary
2629,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO10,13:20,Estuary,Yes,,,DB,36,,,,,H59C,Yes,,From other side of estuary
2630,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,1,MO11,13:21,Estuary,Yes,,,DB,25,,,,,,No,North,Destination not noted
2631,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO12,13:26,Estuary,Yes,,,DB,27,,,,,H59C,Yes,,
2632,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO13,13:27,Estuary,Yes,,,DB,240,,,,,,No,South,South down estuary
2633,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO14,13:31,Estuary,Yes,,,DB,478,,,,,H59C,Yes,,
2634,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO15,13:34,H59C,Yes,Pasture,6,DB,1311,,,,,H59D,Yes,,
2635,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO16,13:47,H59D,Yes,Pasture,6,DB,100,,,,,,No,East,East across harbour
2636,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO16,13:47,H59D,Yes,Pasture,6,DB,800,,,,,H59E,Yes,,
2637,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO16,13:47,H59D,Yes,Pasture,6,DB,411,,,,,,Yes,,Onto adjacent estuary
2638,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO17,13:48,H59E,Yes,Winter wheat,4.0,DB,670,DX,2,F,,,Yes,,Onto adjacent estuary
2639,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO17,13:48,H59E,Yes,Winter wheat,4.0,DB,50,DX,2,F,,,No,South,Destination not noted
2640,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO18,13:50,H59E,Yes,Winter wheat,4.0,DB,80,W,1,F,,H59D,Yes,,
2641,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO19,14:07,Estuary,Yes,Water,,DB,1180,,,,,H59D,Yes,,
2642,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,CO3,14:17,H59D,,Pasture,6,DB,1260,,,,,,,,Feeding
2643,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO20,14:23,H59D,Yes,Pasture,6,DB,280,BSA,1,F,,H59E,Yes,,!
2644,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,2,MO20,14:23,H59D,Yes,Pasture,6,DB,980,BSA,1,F,,,Yes,,Onto adjacent estuary
2645,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO21,14:41,Far side of estuary,No,,,DB,50,,,,,H59D,Yes,,
2646,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO22,14:46,Estuary,Yes,Water,,DB,1,,,,,H59D,Yes,,Don't know how many! Balance of birds in estuary
2647,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO4,15:00,H78/43?,No,,,DB,120,,,,,,,,Distance difficult
2648,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO23,15:05,H59D,Yes,Pasture,6,DB,1,,,,,,No,,[Count not recorded] Onto adjacent estuary. No?
2649,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO23,15:05,H59D,Yes,Pasture,6,DB,370,,,,,H59E,Yes,,
2650,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO24,15:22,Estuary,Yes,Water,,DB,930,,,,,H59E,Yes,,
2651,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO5,15:35,H59E,,,,DB,1300,,,,,H59D,Yes,,
2652,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO25,15:50,,No,,,DB,60,,,,,H59D,Yes,,From north
2653,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,MO26,15:52,,No,,,DB,40,,,,,H59D,Yes,,From north
2654,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO6,15:55,H59D,,,,DB,1400,,,,,,,,
2655,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO6,15:55,H59C,,,,DB,0,,,,,,,,
2656,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO6,15:55,H59D,,,,DB,0,,,,,,,,
2657,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO7,16:00,H60F,,,,DB,0,,,,,,,,
2658,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO7,16:00,H60G,,,,DB,0,,,,,,,,
2659,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO7,16:00,H60H,,,,DB,0,,,,,,,,
2660,Hayling Island,03/03/2017,,"Overcast, windspeed 3/4",Mark Larter,3,CO7,16:00,H60D,,,,DB,0,,,,,,,,
2661,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO1,06:30,Mill Rithe entrance,,Harbour,,DB,250,,,,,,,,250 Mill rithe entrance; 150 Gutner Point
2662,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO1,06:30,Gutner Point,,Harbour,,DB,150,,,,,,,,250 Mill rithe entrance; 150 Gutner Point
2663,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO2,07:00,H40D,,Grass,9,DB,4,BR,1,f,,,,,Flushed by surveyor.
2664,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO3,07:00,H40B,,Grass,9,DB,1,BR,1,A,,,,,Surveyor
2665,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO4,07:45,H46B,,Arable,,DB,2,,,,,,,,+ CU 2
2666,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO4,07:45,H46B,,Arable,,CU,2,,,,,,,,
2667,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO5,08:00,,,Harbour,,DB,100,,,,,,,,"Off H51. 100 in channel to N, 80 to S"
2668,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO5,08:00,,,Harbour,,DB,80,,,,,,,,"Off H51. 100 in channel to N, 80 to S"
2669,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO6,08:35,H60U,,Paddock,,DB,3,,,,,,,,+ CU 60
2670,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO6,08:35,H60U,,Paddock,,CU,60,,,,,,,,
2671,Hayling Island,10/03/2017,,"Misty, murky, wind SE2-3 -> FOG",Andy Johnson,1,CO7,09:00,Langstone Harbour,,Harbour,,DB,14,,,,,,,,Off H34A (7 juvs)
2672,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,CO1,1530,H48F,,arable,9,DB,300,DW,3,A,,,,,55 Juveniles + juv pale-bellied
2673,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,CO2,1625,H40D,,Grass,9,DB,27,,,,,,,,"12 Juveniles; + CG 2, SU 10. In Chi Hbr when returned at 1800."
2674,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,CO2,1625,H40D,,Grass,9,CG,2,,,,,,,,
2675,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,CO2,1625,H40D,,Grass,9,SU,10,,,,,,,,
2676,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,CO3,1645,H46B,,Arable,15,DB,1,,,,,,,,1 Adults
2677,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,MOX,1715,H51,Yes,Grass,9,CU,15,BR,1,F,,,Yes,,To Mill Rithe
2678,Hayling Island,20/03/2017,,"7/8 cloud, wind SW6",Andy Johnson,1,MOY,1730,H51A,Yes,Paddock,2,DB,4,DW,4,F,,,No,,Didn?t see where they went (presumably adjacent channel).
2679,Hayling Island,20/03/2017,,Windy and drizzle,Jack Potter,1,CO1,15:30,H60G,,Cereal,20.0,DB,8,,,,,,,,
2680,Hayling Island,20/03/2017,,Windy and drizzle,Jack Potter,1,CO2,15:45,H59E,,Cereal,20.0,DB,9,,,,,,,,
2681,Hayling Island,20/03/2017,,Windy and drizzle,Jack Potter,1,CO3,16:45,H59E,,Cereal,20.0,DB,9,,,,,,,,
2682,Hayling Island,20/03/2017,,Windy and drizzle,Jack Potter,1,CO4,17:00,H60G,,Cereal,20.0,DB,8,,,,,,,,
2683,Hayling Island,20/03/2017,,Windy and drizzle,Jack Potter,1,CO5,17:25,H48F,,Cereal,20.0,DB,300,,,,,,,,
2684,Hayling Island,20/03/2017,,Windy and drizzle,Jack Potter,1,MO1,17:30,H48F,Yes,Cereal,20.0,DB,300,,,,,,No,,Over sea wall and lost sight. May have gone north.
2685,West Wittering and Dell Quay,03/03/2017,,"Partly sun, 10 degrees C: dry, Beaufort 3 South West",John & Jenny Curtin ,1,CO1,12:00,C1E,,Amenity Grass,7.0,DB,1220,,,,,,,,Feeding
